0,1,2,3,4,5,6,7,8,9,10,11,12,13
0.000125,0.000336,0.00037,7.7e-05,0.001496,0.002,0.001349,0.00361,8.6e-05,0.001557,0.000851,2.585439,0.000236,0.001091
0.000336,0.000453,0.000149,0.00029,0.001682,0.000559,0.00209,0.001825,0.000612,0.002218,0.00242,5.738958,0.000645,0.00037
0.00037,0.000149,0.00043,0.000718,0.000489,4.7e-05,0.000445,0.000759,0.000536,0.000985,0.001089,1.743284,0.000395,0.000174
7.7e-05,0.00029,0.000718,5.5e-05,0.005122,0.00085,0.001403,0.006818,0.0001,0.001698,0.003059,8.14839,0.000633,0.000465
0.001496,0.001682,0.000489,0.005122,0.000318,4.7e-05,0.000269,0.000893,0.002526,0.001037,0.001246,3.371283,0.000134,6.8e-05
0.002,0.000559,4.7e-05,0.00085,4.7e-05,2.2e-05,0.000895,0.000269,0.001706,0.000563,0.000381,3.996559,0.000124,0.000146
0.001349,0.00209,0.000445,0.001403,0.000269,0.000895,5e-05,0.000199,0.002502,0.002032,0.000414,3.903375,0.000146,5.4e-05
0.00361,0.001825,0.000759,0.006818,0.000893,0.000269,0.000199,4.7e-05,0.002078,0.006523,0.002678,4.84262,1.6e-05,0.000119
8.6e-05,0.000612,0.000536,0.0001,0.002526,0.001706,0.002502,0.002078,2.2e-05,0.000456,0.006265,2.987065,0.002552,0.004718
0.001557,0.002218,0.000985,0.001698,0.001037,0.000563,0.002032,0.006523,0.000456,1.6e-05,0.000238,5.926725,0.000605,0.000797
0.000851,0.00242,0.001089,0.003059,0.001246,0.000381,0.000414,0.002678,0.006265,0.000238,4e-06,5.783782,0.000669,0.000778
0.000259,0.000574,0.000174,8.1e-05,0.003371,0.003997,0.003903,0.004843,0.000299,0.005927,0.005784,3.376577,0.00835,0.003582
0.000236,0.000645,0.000395,0.000633,0.000134,0.000124,0.000146,1.6e-05,0.002552,0.000605,0.000669,8.349522,3.5e-05,0.000522
0.001091,0.00037,0.000174,0.000465,6.8e-05,0.000146,5.4e-05,0.000119,0.004718,0.000797,0.000778,3.581846,0.000522,3.3e-05
,,,,,,,,,,,,,
4.6e-05,0.01482,0.003137,0.000107,0.004142,0.017323,0.027792,0.002439,6.3e-05,0.003991,0.013586,3.68341,0.021592,0.011354
0.01482,0.00036,0.002493,0.00137,0.037548,0.002019,0.006304,0.011617,0.00198,0.015869,0.002035,2.418333,0.000853,0.003481
0.003137,0.002493,7e-05,0.004434,0.001806,0.000742,0.006465,0.00096,0.007689,0.001812,0.001906,7.582298,0.001303,0.001063
0.000107,0.00137,0.004434,0.000257,0.025172,0.021051,0.028885,0.015249,0.000185,0.015284,0.054616,2.219363,0.007464,0.013784
0.004142,0.037548,0.001806,0.025172,0.000552,0.000213,0.000858,0.00047,0.012917,0.000929,0.002269,5.637817,0.002318,0.060809
0.017323,0.002019,0.000742,0.021051,0.000213,0.000426,0.0079,0.010459,0.018355,0.027782,0.000101,5.356235,0.004645,0.009413
0.027792,0.006304,0.006465,0.028885,0.000858,0.0079,0.000127,0.000557,0.013135,0.000827,0.010181,4.776909,0.007145,0.007976
0.002439,0.011617,0.00096,0.015249,0.00047,0.010459,0.000557,0.000142,0.005375,0.000256,0.009176,7.302125,0.000932,0.000294
6.3e-05,0.00198,0.007689,0.000185,0.012917,0.018355,0.013135,0.005375,2.1e-05,0.01776,0.033725,1.780249,0.009196,0.008858
0.003991,0.015869,0.001812,0.015284,0.000929,0.027782,0.000827,0.000256,0.01776,3.2e-05,0.019638,1.879902,0.000608,0.000266
0.013586,0.002035,0.001906,0.054616,0.002269,0.000101,0.010181,0.009176,0.033725,0.019638,0.00083,7.581035,0.00771,0.011778
3.7e-05,0.024183,0.007582,0.000222,0.005638,0.053562,0.047769,0.007302,1.8e-05,0.018799,0.07581,1.858268,0.008853,0.019363
0.021592,0.000853,0.001303,0.007464,0.002318,0.004645,0.007145,0.000932,0.009196,0.000608,0.00771,8.852665,0.000385,0.000542
0.011354,0.003481,0.001063,0.013784,0.060809,0.009413,0.007976,0.000294,0.008858,0.000266,0.011778,1.936263,0.000542,0.000373
0.000274,0.001217,0.001792,0.000102,0.004627,0.007793,0.005251,0.004984,0.000304,0.006864,0.001916,1.454481,0.002156,0.007222
0.001217,0.0002,0.001339,0.000302,0.013634,0.003655,0.006124,0.005897,0.002259,0.01275,0.003775,2.803228,0.005737,0.015371
0.001792,0.001339,0.00011,0.000397,0.005108,0.001093,0.00066,0.000427,0.001342,0.004693,0.001239,8.15148,0.000465,0.002987
0.000102,0.000302,0.000397,2.4e-05,0.010546,0.013607,0.007419,0.004529,4.6e-05,0.072541,0.006515,4.00106,0.017613,0.020366
0.004627,0.013634,0.005108,0.010546,0.001473,0.001976,0.000762,0.000792,0.009578,0.00183,0.000315,8.571479,0.00023,0.001968
0.007793,0.003655,0.001093,0.013607,0.001976,4.9e-05,0.001276,0.001369,0.010435,0.000396,0.002188,1.501827,0.001286,0.000613
0.005251,0.006124,0.00066,0.007419,0.000762,0.001276,0.000261,0.000138,0.016845,0.000164,0.00025,1.462137,0.000257,0.000425
0.004984,0.005897,0.000427,0.004529,0.000792,0.001369,0.000138,0.001359,0.007076,0.000995,0.000368,5.667526,0.000783,0.000533
0.000304,0.002259,0.001342,4.6e-05,0.009578,0.010435,0.016845,0.007076,0.000517,0.011901,0.005974,4.808208,0.003096,0.022448
0.006864,0.01275,0.004693,0.072541,0.00183,0.000396,0.000164,0.000995,0.011901,9.3e-05,0.000372,4.113726,0.000231,0.000308
0.001916,0.003775,0.001239,0.006515,0.000315,0.002188,0.00025,0.000368,0.005974,0.000372,0.000173,9.009204,0.000727,0.000671
0.000145,0.00028,0.000815,4e-05,0.008571,0.015018,0.014621,0.005668,4.8e-05,0.041137,0.009009,9.995516,0.023306,0.011956
0.002156,0.005737,0.000465,0.017613,0.00023,0.001286,0.000257,0.000783,0.003096,0.000231,0.000727,2.330552,0.000252,0.000337
0.007222,0.015371,0.002987,0.020366,0.001968,0.000613,0.000425,0.000533,0.022448,0.000308,0.000671,1.195595,0.000337,0.001474
3.8e-05,0.000554,0.000448,6.2e-05,0.006022,0.004623,0.010171,0.054214,8.8e-05,0.062465,0.070427,7.331521,0.011287,0.011526
0.000554,3.5e-05,0.000201,7.7e-05,0.000414,0.003386,0.000664,0.007317,0.000414,0.002807,0.001436,8.73408,0.001117,0.003408
0.000448,0.000201,0.00022,0.000276,0.000138,0.000394,0.000191,0.000487,4.9e-05,0.002212,0.000816,9.09335,0.000664,0.000269
6.2e-05,7.7e-05,0.000276,2.4e-05,0.005206,0.014408,0.009577,0.017379,1e-05,0.007101,0.003214,2.962095,0.00916,0.009368
0.006022,0.000414,0.000138,0.005206,0.000119,0.000774,0.000498,0.000372,0.002831,0.00031,0.000572,5.703354,0.000897,0.00014
0.004623,0.003386,0.000394,0.014408,0.000774,0.000716,0.000897,0.00588,0.005975,0.002124,0.000996,2.09551,0.002434,0.000875
0.010171,0.000664,0.000191,0.009577,0.000498,0.000897,0.000161,0.00111,0.007783,0.000819,0.001133,5.566469,0.000438,0.000389
0.054214,0.007317,0.000487,0.017379,0.000372,0.00588,0.00111,6e-06,0.011042,0.00015,0.000297,1.125411,0.001883,0.000152
8.8e-05,0.000414,4.9e-05,1e-05,0.002831,0.005975,0.007783,0.011042,0.000323,0.007623,0.00762,1.117179,0.007804,0.003564
0.062465,0.002807,0.002212,0.007101,0.00031,0.002124,0.000819,0.00015,0.007623,2.1e-05,0.000192,6.821325,0.001377,0.000385
0.070427,0.001436,0.000816,0.003214,0.000572,0.000996,0.001133,0.000297,0.00762,0.000192,2.5e-05,1.813941,0.000651,0.000732
7.3e-05,0.000873,9.1e-05,3e-06,0.005703,0.020955,0.005566,0.011254,0.000112,0.006821,0.018139,1.940282,0.00823,0.005347
0.011287,0.001117,0.000664,0.00916,0.000897,0.002434,0.000438,0.001883,0.007804,0.001377,0.000651,8.230239,0.000423,0.001189
0.011526,0.003408,0.000269,0.009368,0.00014,0.000875,0.000389,0.000152,0.003564,0.000385,0.000732,5.346661,0.001189,0.000138
3.4e-05,8.7e-05,0.000474,0.0002,0.029259,0.003582,0.004366,0.005004,1e-05,0.006738,0.002134,1.924994,0.008971,0.001882
8.7e-05,7.7e-05,0.000744,0.000204,0.002372,0.003339,0.025793,0.001663,0.000259,0.001493,0.001095,9.935043,0.003759,0.001143
0.000474,0.000744,0.000309,0.001639,0.00146,0.003136,0.001041,0.005268,0.001051,0.001837,0.000379,1.434996,0.001927,0.001278
0.0002,0.000204,0.001639,7e-06,0.013599,0.012198,0.048985,0.01615,1.1e-05,0.016758,0.007843,8.792011,0.012727,0.004963
0.029259,0.002372,0.00146,0.013599,8.6e-05,0.000567,0.000188,0.001189,0.021772,0.000574,0.000934,1.74839,0.005212,0.00043
0.003582,0.003339,0.003136,0.012198,0.000567,3.1e-05,0.00049,0.000174,0.018556,0.00044,0.000755,1.079579,0.000712,0.000275
0.004366,0.025793,0.001041,0.048985,0.000188,0.00049,0.00012,0.000151,0.044406,0.000328,0.00068,1.807387,0.000899,0.000482
0.005004,0.001663,0.005268,0.01615,0.001189,0.000174,0.000151,1.7e-05,0.005732,0.0001,0.000213,1.745464,0.000466,0.000505
1e-05,0.000259,0.001051,1.1e-05,0.021772,0.018556,0.044406,0.005732,1.5e-05,0.001115,0.0039,1.176354,0.015168,0.00206
0.006738,0.001493,0.001837,0.016758,0.000574,0.00044,0.000328,0.0001,0.001115,0.000627,0.000513,5.703353,0.001061,8.1e-05
0.002134,0.001095,0.000379,0.007843,0.000934,0.000755,0.00068,0.000213,0.0039,0.000513,0.000351,5.662823,0.00039,0.000778
1.9e-05,9.9e-05,0.001435,8.8e-05,0.017484,0.010796,0.018074,0.017455,1.2e-05,0.005703,0.005663,2.707746,0.008921,0.003607
0.008971,0.003759,0.001927,0.012727,0.005212,0.000712,0.000899,0.000466,0.015168,0.001061,0.00039,8.921207,0.000793,0.000721
0.001882,0.001143,0.001278,0.004963,0.00043,0.000275,0.000482,0.000505,0.00206,8.1e-05,0.000778,3.60657,0.000721,0.000681
0.000121,0.00017,0.000247,1.4e-05,0.001982,0.001153,0.002954,0.001912,5.8e-05,0.005009,0.004093,9.082154,0.000413,0.001629
0.00017,6.6e-05,0.000369,0.000139,0.001987,0.000383,0.000774,0.002072,0.000258,0.000782,0.001237,1.787034,0.00258,0.000879
0.000247,0.000369,0.000593,0.000132,0.000358,0.001731,0.001054,0.000471,0.000162,0.000436,0.000364,2.85866,0.000446,0.000283
1.4e-05,0.000139,0.000132,6e-06,0.03418,0.00787,0.007903,0.01408,3.2e-05,0.006852,0.002222,5.723892,0.001841,0.019463
0.001982,0.001987,0.000358,0.03418,9.1e-05,0.000316,0.000363,0.00109,0.022639,0.000276,0.000295,6.293061,0.00038,0.000335
0.001153,0.000383,0.001731,0.00787,0.000316,0.000646,0.001041,0.00069,0.011144,0.000379,0.000553,2.449724,0.000168,0.000461
0.002954,0.000774,0.001054,0.007903,0.000363,0.001041,0.000109,0.003195,0.003582,0.00014,0.001773,1.260537,0.000189,0.000234
0.001912,0.002072,0.000471,0.01408,0.00109,0.00069,0.003195,4.2e-05,0.015388,0.000138,0.000472,2.654299,8.9e-05,0.002404
5.8e-05,0.000258,0.000162,3.2e-05,0.022639,0.011144,0.003582,0.015388,1.5e-05,0.006803,0.003331,1.257036,0.005831,0.006886
0.005009,0.000782,0.000436,0.006852,0.000276,0.000379,0.00014,0.000138,0.006803,6.4e-05,0.00061,1.308716,7.2e-05,0.000428
0.004093,0.001237,0.000364,0.002222,0.000295,0.000553,0.001773,0.000472,0.003331,0.00061,0.000347,8.745907,0.000407,0.000354
9.1e-05,0.000179,0.000286,6e-06,0.006293,0.024497,0.012605,0.026543,1.3e-05,0.013087,0.008746,1.730555,0.006724,0.02694
0.000413,0.00258,0.000446,0.001841,0.00038,0.000168,0.000189,8.9e-05,0.005831,7.2e-05,0.000407,6.723694,3.5e-05,0.000276
0.001629,0.000879,0.000283,0.019463,0.000335,0.000461,0.000234,0.002404,0.006886,0.000428,0.000354,2.693981,0.000276,0.000111
6e-06,0.001644,0.001148,2e-05,0.009874,0.003384,0.005076,0.009436,7.8e-05,0.002275,0.002137,1.738395,0.001892,0.003175
0.001644,0.000149,0.000711,0.000552,0.005622,0.001723,0.000706,0.000502,0.000446,0.002793,0.002034,1.041702,0.000928,0.001693
0.001148,0.000711,5.3e-05,0.00403,0.000778,0.001806,0.002994,0.001772,0.002019,0.003146,0.000511,2.530641,0.000974,0.000544
2e-05,0.000552,0.00403,7e-06,0.012518,0.012972,0.011149,0.005599,1.3e-05,0.001599,0.00579,1.638839,0.009008,0.009606
0.009874,0.005622,0.000778,0.012518,0.000112,0.000266,0.000305,0.000138,0.003005,0.000411,0.000369,9.155898,0.000595,0.000894
0.003384,0.001723,0.001806,0.012972,0.000266,3.6e-05,0.000741,0.000251,0.004056,7e-05,7.8e-05,3.455837,5.6e-05,0.001669
0.005076,0.000706,0.002994,0.011149,0.000305,0.000741,6.3e-05,0.00118,0.009506,0.000444,0.000433,4.54043,0.001068,0.000102
0.009436,0.000502,0.001772,0.005599,0.000138,0.000251,0.00118,2.6e-05,0.01014,0.000724,6e-05,2.052156,0.00149,0.004395
7.8e-05,0.000446,0.002019,1.3e-05,0.003005,0.004056,0.009506,0.01014,6.5e-05,0.00809,0.009926,4.314796,0.000894,0.010067
0.002275,0.002793,0.003146,0.001599,0.000411,7e-05,0.000444,0.000724,0.00809,1.6e-05,0.00022,6.665738,0.000334,0.000801
0.002137,0.002034,0.000511,0.00579,0.000369,7.8e-05,0.000433,6e-05,0.009926,0.00022,0.000845,9.544451,0.001623,0.001364
1.7e-05,0.001042,0.002531,1.6e-05,0.009156,0.003456,0.00454,0.002052,4.3e-05,0.006666,0.009544,2.127869,0.001295,0.009548
0.001892,0.000928,0.000974,0.009008,0.000595,5.6e-05,0.001068,0.00149,0.000894,0.000334,0.001623,1.295094,9.1e-05,0.000634
0.003175,0.001693,0.000544,0.009606,0.000894,0.001669,0.000102,0.004395,0.010067,0.000801,0.001364,9.548211,0.000634,9e-05
0.000137,0.000364,0.000551,7.8e-05,0.008163,0.005104,0.010226,0.026266,0.001979,0.009117,0.005345,1.339842,0.001002,0.001871
0.000364,9.2e-05,0.000111,0.000149,0.001551,0.001158,0.000374,0.002619,0.00047,0.002886,0.000897,1.251954,0.000196,0.000897
0.000551,0.000111,0.000178,0.000592,0.000753,0.000479,0.001024,0.000445,0.000919,0.000586,0.000176,5.443512,0.00034,0.001051
7.8e-05,0.000149,0.000592,3.4e-05,0.003893,0.004637,0.004045,0.014058,0.000869,0.011249,0.012867,5.565912,0.002803,0.005981
0.008163,0.001551,0.000753,0.003893,0.000137,0.000948,0.000445,0.001584,0.009109,0.000342,0.000617,1.332625,0.000566,0.001394
0.005104,0.001158,0.000479,0.004637,0.000948,1.5e-05,0.001774,0.000867,0.005848,0.000164,6.1e-05,3.69706,0.000146,0.000636
0.010226,0.000374,0.001024,0.004045,0.000445,0.001774,6.1e-05,0.000662,0.003054,0.000506,0.000383,2.046515,0.001519,0.002055
0.026266,0.002619,0.000445,0.014058,0.001584,0.000867,0.000662,6.1e-05,0.013342,0.000383,0.000675,1.5731,0.000795,0.000268
0.001979,0.00047,0.000919,0.000869,0.009109,0.005848,0.003054,0.013342,5.1e-05,0.006724,0.001613,2.340332,0.001849,0.001234
0.009117,0.002886,0.000586,0.011249,0.000342,0.000164,0.000506,0.000383,0.006724,0.000106,0.000165,1.753227,4.9e-05,0.000278
0.005345,0.000897,0.000176,0.012867,0.000617,6.1e-05,0.000383,0.000675,0.001613,0.000165,0.000267,2.813934,0.001357,0.00055
0.000134,0.000125,0.000544,0.000557,0.013326,0.003697,0.002047,0.015731,0.00234,0.017532,0.028139,1.763489,0.006768,0.001705
0.001002,0.000196,0.00034,0.002803,0.000566,0.000146,0.001519,0.000795,0.001849,4.9e-05,0.001357,6.768159,0.000251,0.007
0.001871,0.000897,0.001051,0.005981,0.001394,0.000636,0.002055,0.000268,0.001234,0.000278,0.00055,1.70495,0.007,7.6e-05
5.9e-05,0.000427,0.001232,8.9e-05,0.001274,0.009979,0.006609,0.007086,0.000448,0.000697,0.009091,2.413857,0.019799,0.014675
0.000427,0.000213,0.00011,0.000137,0.005803,0.004287,0.000351,0.000336,0.00065,0.003554,0.000758,4.777454,0.002943,0.00245
0.001232,0.00011,8.3e-05,0.000637,0.00057,0.000174,0.003395,0.001232,0.000258,0.000193,0.009782,3.005186,0.000988,0.004106
8.9e-05,0.000137,0.000637,3e-06,0.013864,0.00532,0.002667,0.005833,4.9e-05,0.005443,0.005067,4.849831,0.016521,0.009765
0.001274,0.005803,0.00057,0.013864,7.1e-05,0.00053,0.000209,0.00036,0.003438,0.000485,0.000105,1.147613,0.000116,0.000446
0.009979,0.004287,0.000174,0.00532,0.00053,6.6e-05,0.000228,0.000263,0.003632,0.000208,0.000446,1.641646,0.000716,0.000799
0.006609,0.000351,0.003395,0.002667,0.000209,0.000228,3.3e-05,0.000132,0.001533,0.000895,0.000865,6.154384,0.000454,0.000281
0.007086,0.000336,0.001232,0.005833,0.00036,0.000263,0.000132,0.000196,0.001693,0.000619,0.001613,4.398095,0.000579,0.00026
0.000448,0.00065,0.000258,4.9e-05,0.003438,0.003632,0.001533,0.001693,1.9e-05,0.001544,0.004865,1.048787,0.001493,0.006413
0.000697,0.003554,0.000193,0.005443,0.000485,0.000208,0.000895,0.000619,0.001544,0.000124,9.9e-05,5.408035,0.000249,0.000177
0.009091,0.000758,0.009782,0.005067,0.000105,0.000446,0.000865,0.001613,0.004865,9.9e-05,9.8e-05,2.178573,0.000784,0.001189
0.000241,0.000478,0.000301,4.8e-05,0.011476,0.016416,0.006154,0.004398,0.000105,0.005408,0.021786,8.315904,0.022917,0.016206
0.019799,0.002943,0.000988,0.016521,0.000116,0.000716,0.000454,0.000579,0.001493,0.000249,0.000784,2.291704,0.000196,0.001031
0.014675,0.00245,0.004106,0.009765,0.000446,0.000799,0.000281,0.00026,0.006413,0.000177,0.001189,1.620601,0.001031,9.5e-05
8.3e-05,0.000769,0.000404,0.000282,0.001509,0.010543,0.005934,0.021353,4.2e-05,0.004148,0.001103,7.625844,0.003034,0.000575
0.000769,6.8e-05,0.000135,0.000214,0.000296,0.00349,0.005536,0.003881,0.000544,0.000648,0.000132,4.144169,0.000396,0.000682
0.000404,0.000135,0.000194,0.003761,0.000164,0.000793,3.5e-05,0.000634,0.0029,0.000785,0.001066,8.687934,0.001042,0.00082
0.000282,0.000214,0.003761,6.2e-05,0.006548,0.001796,0.002395,0.001112,9e-05,0.007876,0.006975,5.67651,0.000483,0.000943
0.001509,0.000296,0.000164,0.006548,0.000356,0.00062,0.000232,0.00013,0.001106,0.000641,0.000933,2.091818,0.000287,0.000815
0.010543,0.00349,0.000793,0.001796,0.00062,9.8e-05,0.000754,0.000863,0.019493,0.000612,0.000315,3.325354,6.7e-05,0.00078
0.005934,0.005536,3.5e-05,0.002395,0.000232,0.000754,4e-05,5.1e-05,0.001796,0.00122,0.001218,3.898272,0.001434,0.000594
0.021353,0.003881,0.000634,0.001112,0.00013,0.000863,5.1e-05,3.9e-05,0.002528,0.000728,0.000228,3.052764,0.000148,0.000106
4.2e-05,0.000544,0.0029,9e-05,0.001106,0.019493,0.001796,0.002528,1.4e-05,0.007455,0.005833,8.290026,0.001,0.010075
0.004148,0.000648,0.000785,0.007876,0.000641,0.000612,0.00122,0.000728,0.007455,2.8e-05,8.6e-05,2.396217,0.000279,0.000455
0.001103,0.000132,0.001066,0.006975,0.000933,0.000315,0.001218,0.000228,0.005833,8.6e-05,4.9e-05,2.608734,0.000499,0.000137
7.6e-05,0.000414,0.008688,5.7e-05,0.020918,0.033254,0.003898,0.003053,8.3e-05,0.002396,0.002609,1.375599,0.003033,0.007342
0.003034,0.000396,0.001042,0.000483,0.000287,6.7e-05,0.001434,0.000148,0.001,0.000279,0.000499,3.033351,4.9e-05,0.000367
0.000575,0.000682,0.00082,0.000943,0.000815,0.00078,0.000594,0.000106,0.010075,0.000455,0.000137,7.341863,0.000367,0.000157
2.5e-05,0.001034,0.004719,0.001147,0.000624,0.000146,0.001489,0.003502,0.000168,0.002391,0.002664,5.119092,0.001908,0.001221
0.001034,0.000182,9.4e-05,0.000271,0.000335,0.000794,0.001026,0.000593,0.000788,0.003528,0.001256,1.057445,0.000298,0.000355
0.004719,9.4e-05,0.000119,0.007373,0.000905,0.000296,0.000292,0.000281,0.000137,0.004306,0.00351,4.270437,0.000164,0.000235
0.001147,0.000271,0.007373,1.1e-05,0.000846,0.000245,0.005269,0.001409,0.000354,0.009734,0.008747,9.495061,0.000941,0.001752
0.000624,0.000335,0.000905,0.000846,8.9e-05,6.5e-05,0.000374,0.000377,0.001579,0.006807,0.00036,1.224859,0.000315,0.000146
0.000146,0.000794,0.000296,0.000245,6.5e-05,0.000125,0.000662,0.00084,0.005786,0.000745,0.000396,2.878878,0.000376,0.000111
0.001489,0.001026,0.000292,0.005269,0.000374,0.000662,0.000204,0.000239,0.002378,0.004145,0.00078,4.286399,0.000252,0.000326
0.003502,0.000593,0.000281,0.001409,0.000377,0.00084,0.000239,3.7e-05,0.002156,0.000804,0.002819,4.295654,0.000212,0.000488
0.000168,0.000788,0.000137,0.000354,0.001579,0.005786,0.002378,0.002156,5.1e-05,0.014111,0.001656,1.201228,0.000755,0.002709
0.002391,0.003528,0.004306,0.009734,0.006807,0.000745,0.004145,0.000804,0.014111,5e-06,0.000348,7.81494,7.7e-05,0.002735
0.002664,0.001256,0.00351,0.008747,0.00036,0.000396,0.00078,0.002819,0.001656,0.000348,7e-06,7.144804,0.000333,0.000551
0.000512,0.001057,0.00427,9.5e-05,0.001225,0.002879,0.004286,0.004296,0.00012,0.007815,0.007145,7.235023,0.001544,0.001535
0.001908,0.000298,0.000164,0.000941,0.000315,0.000376,0.000252,0.000212,0.000755,7.7e-05,0.000333,1.543969,0.000232,0.000628
0.001221,0.000355,0.000235,0.001752,0.000146,0.000111,0.000326,0.000488,0.002709,0.002735,0.000551,1.534578,0.000628,9.2e-05
0.000313,0.001007,0.000505,0.000147,0.0032,0.002197,0.00115,0.001421,0.000162,0.001259,0.004248,2.422796,0.001361,0.002894
0.001007,0.000345,0.000628,0.000169,0.000627,0.001688,0.000333,0.000463,5.3e-05,0.001729,0.001282,2.844029,0.000641,0.000818
0.000505,0.000628,0.000255,0.001008,0.000245,0.000347,0.000598,0.00069,0.000927,0.0014,0.003849,6.710804,0.00043,0.000129
0.000147,0.000169,0.001008,0.00011,0.00586,0.006845,0.001636,0.004825,0.000124,0.000942,0.005062,2.428985,0.001483,0.009355
0.0032,0.000627,0.000245,0.00586,0.000263,0.001607,0.000142,0.000703,0.003374,0.000245,0.000978,1.934417,0.000331,0.001067
0.002197,0.001688,0.000347,0.006845,0.001607,0.000557,0.000208,0.000274,0.005467,0.001321,0.005684,1.192259,0.000131,0.000241
0.00115,0.000333,0.000598,0.001636,0.000142,0.000208,0.000457,0.000207,0.002161,0.000226,0.002355,5.44023,0.000119,0.000194
0.001421,0.000463,0.00069,0.004825,0.000703,0.000274,0.000207,5.9e-05,0.00283,0.000604,0.001812,7.823273,0.000282,0.001504
0.000162,5.3e-05,0.000927,0.000124,0.003374,0.005467,0.002161,0.00283,4.6e-05,0.000729,0.002519,2.523536,0.002067,0.00916
0.001259,0.001729,0.0014,0.000942,0.000245,0.001321,0.000226,0.000604,0.000729,2e-05,0.000449,5.415368,0.000611,0.001705
0.004248,0.001282,0.003849,0.005062,0.000978,0.005684,0.002355,0.001812,0.002519,0.000449,1.1e-05,3.032121,0.000267,0.003322
0.000242,0.002844,0.000671,0.002429,0.019344,0.011923,0.00544,0.007823,0.000252,0.005415,0.003032,1.736761,0.014657,0.006899
0.001361,0.000641,0.00043,0.001483,0.000331,0.000131,0.000119,0.000282,0.002067,0.000611,0.000267,1.465685,0.000187,0.000337
0.002894,0.000818,0.000129,0.009355,0.001067,0.000241,0.000194,0.001504,0.00916,0.001705,0.003322,6.89863,0.000337,0.00012
0.000125,0.000336,0.00037,7.7e-05,0.001496,0.002,0.001349,0.00361,8.6e-05,0.001557,0.000851,2.585439,0.000236,0.001091
0.000336,0.000453,0.000149,0.00029,0.001682,0.000559,0.00209,0.001825,0.000612,0.002218,0.00242,5.738958,0.000645,0.00037
0.00037,0.000149,0.00043,0.000718,0.000489,4.7e-05,0.000445,0.000759,0.000536,0.000985,0.001089,1.743284,0.000395,0.000174
7.7e-05,0.00029,0.000718,5.5e-05,0.005122,0.00085,0.001403,0.006818,0.0001,0.001698,0.003059,8.14839,0.000633,0.000465
